"university","career","inscription_date","first_name","last_name","gender","age","postal_code","location","email"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/09/13","marilyn","carter","f",28,4618,"abra de pives","allisonellis@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/12/05","angel","maxwell","m",116,1901,"estacion moreno","bmcintosh@yahoo.com"
"universidad nacional de jujuy","medicina","2020/11/21","katie","cisneros","f",2,3072,"la lucila","lance34@gmail.com"
"universidad nacional de jujuy","medicina","2020/11/21","katie","cisneros","f",2,1636,"la lucila","lance34@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2021/01/12","cody","parker","m",37,1864,"alejandro korn","codyhunter@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/09/11","michael","adams","m",106,3427,"abra","donna49@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/09/11","michael","adams","m",106,3414,"abra","donna49@yahoo.com"
"universidad nacional de jujuy","medicina","2020/10/29","kelly","ingram","m",40,6105,"cañada seca","pam47@gmail.com"
"universidad nacional de jujuy","medicina","2020/10/29","kelly","ingram","m",40,5603,"cañada seca","pam47@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2021/01/30","marco","phillips","m",18,2453,"carlos pellegrini","ybates@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2021/01/26","ashley","hanson","f",6,8105,"aguara","whitemelinda@gmail.com"
"universidad nacional de jujuy","contador público ","2021/01/26","rebecca","collins","f",89,3101,"aldea brasilera","glenn22@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/12/21","sarah","monroe","f",60,4634,"abralaite","msimpson@hotmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2021/01/25","kristin","jackson","f",51,4155,"cevil grande","sarabell@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/12/26","daniel","hoffman","m",21,3244,"colonia belga americana","dpitts@hotmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/10/01","jennifer","johnson","f",13,2242,"arijon","hatkinson@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/11/04","joshua","medina","m",93,4158,"campo de talamayo","pmiller@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/09/07","danielle","young","f",116,6621,"anderson","elizabethrice@gmail.com"
"universidad nacional de jujuy","farmacia","2020/10/21","justin","monroe","m",58,1713,"barrio parque leloir","brownsean@gmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/20","stephanie","duncan","f",116,8360,"buena esperanza","umyers@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/20","stephanie","duncan","f",116,6277,"buena esperanza","umyers@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2021/01/04","shannon","chung","m",57,9107,"28 de julio","phenson@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2021/02/01","steven","copeland","m",44,1741,"enrique fynn","ijohnson@yahoo.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/12/06","angela","jones","f",55,2715,"el socorro","mcross@yahoo.com"
"universidad nacional de jujuy","medicina","2020/09/11","sara","cox","f",73,2529,"piamonte","warrentucker@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/09","connie","duncan","f",107,2617,"sancti spiritu","ann08@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/12/11","brent","hicks","m",82,5461,"aguada de la peña","hunter90@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/10/20","sabrina","jones","f",3,3500,"colonia florencia","gmorales@yahoo.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/07","jennifer","graves","f",76,5419,"baños de la laja","antonioknight@gmail.com"
"universidad nacional de jujuy","licenciatura en artes","2020/10/05","sharon","phillips","f",114,1663,"muñiz","chungangela@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/10/03","isabella","ward","f",108,3048,"angeloni","tyler94@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/10/20","william","luna","m",97,8403,"alicura","bbrown@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2021/01/17","luke","bishop","m",68,2506,"correa","bradley51@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2021/02/01","renee","perkins","f",32,8103,"garro","laura60@gmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/08","robert","white","m",101,6620,"chivilcoy","morristracy@gmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/08","robert","white","m",101,5571,"chivilcoy","morristracy@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/12/05","william","williams","m",83,3518,"cabral cue","jacob44@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/12/11","emily","bauer","f",115,3164,"colonia rivas","leechristina@gmail.com"
"universidad nacional de jujuy","medicina","2020/12/16","george","ramirez","m",104,5569,"aguada","wilsondaniel@gmail.com"
"universidad nacional de jujuy","medicina","2020/12/16","george","ramirez","m",104,4111,"aguada","wilsondaniel@gmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/10/23","yvette","turner","f",9,3045,"campo zavalla","wilsonmatthew@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/31","ryan","fletcher","m",62,2242,"arijon","cainjennifer@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/10/04","andrew","wade","m",94,7511,"balneario oceano","joe42@gmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/09/08","jesse","pittman","m",24,3308,"candelaria","ashley90@hotmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/12/21","zachary","mcdowell","m",62,2761,"estancia santa catalina","christophergarza@gmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/20","kristina","lane","f",60,1879,"quilmes oeste","natalie08@gmail.com"
"universidad nacional de jujuy","medicina","2020/10/25","isaac","russell","m",44,8431,"el hoyo","pwheeler@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/09","steven","clark","m",35,8328,"allen","james84@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2021/01/22","christopher","ross","m",41,7161,"labarden","danielle80@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2021/01/13","victoria","roberts","f",3,3560,"campo ubajo","amber89@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/10/28","angel","hernandez","m",38,6017,"chancay","tatetina@yahoo.com"
"universidad nacional de jujuy","contador público ","2020/10/04","krista","le","f",36,4109,"alto nuestra señora del valle","ucolon@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/10/19","keith","martinez","m",79,3315,"caa yari","kevinmay@gmail.com"
"universidad nacional de jujuy","contador público ","2020/11/25","mrs.","amanda","f",80,7113,"la lucila del mar","lbailey@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/24","lisa","jones","f",5,5421,"la tranca","mcintoshbrian@hotmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2021/01/24","wayne","robertson","m",58,4109,"alto nuestra señora del valle","huntchristopher@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/12/25","crystal","byrd","f",98,8309,"centenario","rachel04@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/11/01","nicole","hawkins","f",89,4137,"abra baya","mckeediamond@gmail.com"
"universidad nacional de jujuy","diseño industrial","2020/10/05","darrell","quinn","m",110,1638,"vicente lopez","moralesjessica@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/09/16","michael","taylor","m",44,2309,"colonia reina margarita","kenneth77@yahoo.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/11/10","valerie","johnson","f",10,6365,"azteazu","dnelson@yahoo.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/28","brandi","johnson","f",88,7013,"de la canal","jennifer71@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/10/15","alexander","thompson","m",11,6005,"estacion general arenales","murphymark@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/11/30","alexandra","hart","f",20,4166,"balderrama","fdavidson@hotmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/11/23","karla","campbell","f",82,4641,"abdon castro tolay","eric96@gmail.com"
"universidad nacional de jujuy","agronomía","2021/01/12","kevin","morris","m",73,4143,"independencia","rstanley@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/10/22","calvin","brown","m",63,2173,"campo pesoa","cookbarbara@hotmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/04","danielle","silva","f",67,8181,"azopardo","oalvarado@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/12/21","jeffrey","mccarthy","m",22,8180,"colonia dr gdor udaondo","paulfisher@hotmail.com"
"universidad nacional de jujuy","farmacia","2021/01/19","meghan","acevedo","f",97,6319,"carro quemado","sreyes@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/10/26","virginia","simpson","f",66,4133,"la banda","cgordon@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/11/24","brett","lyons","m",90,5557,"caracoles","charles36@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2021/01/10","rachel","cain","f",10,4728,"chumbicha","markcolon@gmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/09/02","jessica","valentine","f",109,5637,"30 de octubre","garrettgomez@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2021/01/30","timothy","avila","m",1,8341,"arroyo quillen","rhondaholland@hotmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/04","thomas","beard","m",44,7621,"la sara","reginald38@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2021/01/31","david","galvan","m",22,5881,"cañada la negra","russellryan@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2021/01/21","miguel","bishop","m",18,5300,"amilgancho","scott25@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/11/01","sherri","combs","f",90,6625,"cañada la rica","caroljackson@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/14","karen","garza","f",87,5525,"buena vista","rebecca15@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/14","karen","garza","f",87,4172,"buena vista","rebecca15@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/14","karen","garza","f",87,3226,"buena vista","rebecca15@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/10/24","lisa","duncan","f",59,7503,"cristiano muerto","romerofelicia@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/11/12","vanessa","campbell","f",70,5311,"arauco","ashley35@hotmail.com"
"universidad nacional de jujuy","ciencias veterinarias","2020/11/03","michael","robinson","m",26,7600,"barrio emir ramon juarez","lisawright@yahoo.com"
"universidad nacional de jujuy","agronomía","2020/11/29","kyle","bender","m",33,7300,"azul","janehughes@yahoo.com"
"universidad nacional de jujuy","actuario ","2020/10/05","alicia","holloway","f",10,1931,"punta lara","butlerkathleen@gmail.com"
"universidad nacional de jujuy","actuario ","2020/10/27","manuel","clark","m",105,3214,"estacion yerua","leonard75@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/10/21","edward","davis","m",12,7548,"cura malal","logan81@hotmail.com"
"universidad nacional de jujuy","farmacia","2020/10/25","mrs.","teresa","f",8,2711,"almacen piatti","douglasrodriguez@yahoo.com"
"universidad nacional de jujuy","actuario ","2021/01/05","gary","dodson","m",1,1896,"camino centenario km 11500","lawrencelaura@gmail.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/12/17","ashley","wilkins","f",10,5770,"chacras viejas","vwalker@yahoo.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/12/18","april","chambers","f",53,2447,"los sembrados","ngreen@hotmail.com"
"universidad nacional de jujuy","farmacia","2021/01/18","roger","jones","m",77,7630,"hospital necochea","farmerdavid@yahoo.com"
"universidad nacional de jujuy","licenciatura en artes","2020/12/03","edward","kennedy","m",81,4626,"angosto del perchel","davisjeremiah@gmail.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/10/02","karla","webb","f",32,3060,"campo san jose","olivia75@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/09/22","anthony","kelly","m",72,5263,"el medano","ejones@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/10/01","john","gomez","m",92,2707,"4 de noviembre","karenrojas@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/09/29","stacie","aguilar","f",32,9420,"aserradero arroyo","jonathanburnett@yahoo.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/09/23","terri","williams","f",111,5306,"carrizal","weeksdenise@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/10/16","john","fletcher","m",21,6561,"blanca grande","stephensrobert@yahoo.com"
